_meta,end,min_kWh,site,start,_items,_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,userID.1
,,,,,,5bc93b43f9af8b0dc677d932,39.0,"Sat, 08 Sep 2018 19:52:02 GMT","Sat, 08 Sep 2018 23:00:48 GMT","Sat, 08 Sep 2018 21:57:56 GMT",13.886,2_39_127_19_2018-09-08 19:52:02.457412,2.0,CA-309,2-39-127-19,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d933,39.0,"Sat, 08 Sep 2018 20:08:15 GMT","Sun, 09 Sep 2018 00:48:50 GMT","Sat, 08 Sep 2018 22:58:57 GMT",9.143,2_39_125_21_2018-09-08 20:08:15.090132,2.0,CA-311,2-39-125-21,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d934,39.0,"Sat, 08 Sep 2018 20:26:07 GMT","Sat, 08 Sep 2018 21:53:30 GMT","Sat, 08 Sep 2018 21:53:26 GMT",3.432,2_39_138_29_2018-09-08 20:26:06.544038,2.0,CA-304,2-39-138-29,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d935,39.0,"Sat, 08 Sep 2018 21:01:08 GMT","Sat, 08 Sep 2018 22:47:28 GMT","Sat, 08 Sep 2018 22:47:24 GMT",11.646,2_39_130_31_2018-09-08 21:01:08.135327,2.0,CA-306,2-39-130-31,America/Los_Angeles,248.0,,250.0,12.5,50.0,154.0,"Sat, 08 Sep 2018 21:02:09 GMT",True,"Sat, 08 Sep 2018 23:35:08 GMT",248.0
,,,,,,5bc93b43f9af8b0dc677d936,39.0,"Sat, 08 Sep 2018 21:35:52 GMT","Sun, 09 Sep 2018 17:12:39 GMT","Sat, 08 Sep 2018 23:33:53 GMT",5.96,2_39_128_18_2018-09-08 21:35:52.414854,2.0,CA-308,2-39-128-18,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d937,39.0,"Sat, 08 Sep 2018 22:01:40 GMT","Sat, 08 Sep 2018 23:23:58 GMT","Sat, 08 Sep 2018 23:23:54 GMT",4.711,2_39_123_23_2018-09-08 22:01:40.208645,2.0,CA-313,2-39-123-23,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d938,39.0,"Sat, 08 Sep 2018 22:18:51 GMT","Sat, 08 Sep 2018 22:57:24 GMT","Sat, 08 Sep 2018 22:57:04 GMT",3.869,2_39_129_17_2018-09-08 22:18:50.656305,2.0,CA-307,2-39-129-17,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d939,39.0,"Sat, 08 Sep 2018 22:46:38 GMT","Sun, 09 Sep 2018 00:01:46 GMT","Sun, 09 Sep 2018 00:01:41 GMT",4.126,2_39_79_378_2018-09-08 22:46:37.563907,2.0,CA-326,2-39-79-378,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d93a,39.0,"Sat, 08 Sep 2018 22:56:37 GMT","Sun, 09 Sep 2018 01:26:33 GMT","Sun, 09 Sep 2018 01:03:42 GMT",13.949,2_39_92_442_2018-09-08 22:56:37.121435,2.0,CA-498,2-39-92-442,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d93b,39.0,"Sat, 08 Sep 2018 23:02:20 GMT","Sun, 09 Sep 2018 00:07:21 GMT","Sun, 09 Sep 2018 00:07:16 GMT",3.742,2_39_129_17_2018-09-08 23:02:19.579164,2.0,CA-307,2-39-129-17,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d93c,39.0,"Sat, 08 Sep 2018 23:58:15 GMT","Sun, 09 Sep 2018 04:56:53 GMT","Sun, 09 Sep 2018 02:05:12 GMT",13.965,2_39_139_28_2018-09-08 23:58:15.028471,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d93d,39.0,"Sun, 09 Sep 2018 00:20:39 GMT","Sun, 09 Sep 2018 02:01:55 GMT","Sun, 09 Sep 2018 02:01:51 GMT",11.038,2_39_123_23_2018-09-09 00:20:39.180573,2.0,CA-313,2-39-123-23,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d93e,39.0,"Sun, 09 Sep 2018 00:43:22 GMT","Sun, 09 Sep 2018 02:24:31 GMT","Sun, 09 Sep 2018 02:24:26 GMT",10.969,2_39_131_30_2018-09-09 00:43:21.897868,2.0,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d93f,39.0,"Sun, 09 Sep 2018 01:04:31 GMT","Sun, 09 Sep 2018 04:46:03 GMT","Sun, 09 Sep 2018 03:05:17 GMT",13.198,2_39_79_381_2018-09-09 01:04:31.476003,2.0,CA-490,2-39-79-381,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d940,39.0,"Sun, 09 Sep 2018 01:09:18 GMT","Sun, 09 Sep 2018 02:06:19 GMT","Sun, 09 Sep 2018 02:06:06 GMT",6.146,2_39_89_25_2018-09-09 01:09:18.187717,2.0,CA-315,2-39-89-25,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d941,39.0,"Sun, 09 Sep 2018 02:11:05 GMT","Sun, 09 Sep 2018 02:53:39 GMT","Sun, 09 Sep 2018 02:48:23 GMT",1.782,2_39_79_376_2018-09-09 02:11:05.315894,2.0,CA-324,2-39-79-376,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d942,39.0,"Sun, 09 Sep 2018 02:17:33 GMT","Sun, 09 Sep 2018 04:33:11 GMT","Sun, 09 Sep 2018 04:32:58 GMT",13.868,2_39_124_22_2018-09-09 02:17:33.142853,2.0,CA-312,2-39-124-22,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d943,39.0,"Sun, 09 Sep 2018 03:55:17 GMT","Sun, 09 Sep 2018 16:48:35 GMT","Sun, 09 Sep 2018 07:44:33 GMT",12.668,2_39_131_30_2018-09-09 03:55:16.921083,2.0,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d944,39.0,"Sun, 09 Sep 2018 04:45:17 GMT","Sun, 09 Sep 2018 17:03:03 GMT","Sun, 09 Sep 2018 08:04:57 GMT",11.043,2_39_125_21_2018-09-09 04:45:16.668803,2.0,CA-311,2-39-125-21,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d945,39.0,"Sun, 09 Sep 2018 04:54:13 GMT","Sun, 09 Sep 2018 17:33:52 GMT","Sun, 09 Sep 2018 08:55:19 GMT",13.891,2_39_127_19_2018-09-09 04:54:13.363002,2.0,CA-309,2-39-127-19,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b43f9af8b0dc677d946,39.0,"Sun, 09 Sep 2018 05:11:43 GMT","Sun, 09 Sep 2018 14:23:21 GMT","Sun, 09 Sep 2018 14:24:20 GMT",6.644,2_39_89_25_2018-09-09 05:11:43.273175,2.0,CA-315,2-39-89-25,America/Los_Angeles,300.0,,400.0,20.0,50.0,60.0,"Sun, 09 Sep 2018 05:11:52 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300.0
,,,,,,,,,,,,,,,,,,,400.0,20.0,50.0,60.0,"Sun, 09 Sep 2018 06:11:03 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300.0
,,,,,,,,,,,,,,,,,,,400.0,16.0,40.0,60.0,"Sun, 09 Sep 2018 06:11:22 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300.0
,,,,,,,,,,,,,,,,,,,400.0,8.0,20.0,60.0,"Sun, 09 Sep 2018 06:11:45 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300.0
,,,,,,,,,,,,,,,,,,,400.0,12.0,30.0,60.0,"Sun, 09 Sep 2018 06:12:06 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300.0
,,,,,,,,,,,,,,,,,,,400.0,8.0,20.0,60.0,"Sun, 09 Sep 2018 06:14:03 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300.0
,,,,,,,,,,,,,,,,,,,400.0,8.0,20.0,60.0,"Sun, 09 Sep 2018 06:14:19 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300.0
,,,,,,,,,,,,,,,,,,,400.0,20.0,50.0,60.0,"Sun, 09 Sep 2018 13:30:52 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300.0
,,,,,,5bc93b43f9af8b0dc677d947,39.0,"Sun, 09 Sep 2018 05:20:58 GMT","Sun, 09 Sep 2018 06:40:11 GMT","Sun, 09 Sep 2018 06:40:06 GMT",8.579,2_39_138_29_2018-09-09 05:20:58.263269,2.0,CA-304,2-39-138-29,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d948,39.0,"Sun, 09 Sep 2018 07:56:46 GMT","Sun, 09 Sep 2018 11:59:30 GMT","Sun, 09 Sep 2018 12:00:29 GMT",6.279,2_39_78_362_2018-09-09 07:56:45.578254,2.0,CA-496,2-39-78-362,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d949,39.0,"Sun, 09 Sep 2018 12:01:55 GMT","Sun, 09 Sep 2018 12:30:37 GMT","Sun, 09 Sep 2018 12:30:17 GMT",3.153,2_39_139_28_2018-09-09 12:01:55.071811,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d94a,39.0,"Sun, 09 Sep 2018 13:55:00 GMT","Sun, 09 Sep 2018 15:22:17 GMT","Sun, 09 Sep 2018 15:17:01 GMT",4.199,2_39_79_377_2018-09-09 13:55:00.225633,2.0,CA-325,2-39-79-377,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d94b,39.0,"Sun, 09 Sep 2018 14:12:16 GMT","Sun, 09 Sep 2018 16:17:26 GMT","Sun, 09 Sep 2018 15:26:30 GMT",2.297,2_39_139_28_2018-09-09 14:12:15.911149,2.0,CA-303,2-39-139-28,America/Los_Angeles,324.0,,400.0,8.0,20.0,140.0,"Sun, 09 Sep 2018 14:12:40 GMT",True,"Sun, 09 Sep 2018 16:32:16 GMT",324.0
,,,,,,5bc93b71f9af8b0dc677d94c,39.0,"Sun, 09 Sep 2018 14:23:57 GMT","Sun, 09 Sep 2018 15:18:39 GMT","Sun, 09 Sep 2018 15:18:35 GMT",5.528,2_39_89_25_2018-09-09 14:23:56.586002,2.0,CA-315,2-39-89-25,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d94d,39.0,"Sun, 09 Sep 2018 14:49:41 GMT","Sun, 09 Sep 2018 15:01:50 GMT","Sun, 09 Sep 2018 15:01:41 GMT",1.234,2_39_129_17_2018-09-09 14:49:40.652019,2.0,CA-307,2-39-129-17,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d94e,39.0,"Sun, 09 Sep 2018 14:50:27 GMT","Sun, 09 Sep 2018 19:58:29 GMT","Sun, 09 Sep 2018 15:47:11 GMT",2.981,2_39_79_378_2018-09-09 14:50:26.967759,2.0,CA-326,2-39-79-378,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d94f,39.0,"Sun, 09 Sep 2018 15:18:03 GMT","Sun, 09 Sep 2018 21:42:53 GMT","Sun, 09 Sep 2018 21:42:39 GMT",13.903,2_39_130_31_2018-09-09 15:18:02.970991,2.0,CA-306,2-39-130-31,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d950,39.0,"Sun, 09 Sep 2018 15:25:13 GMT","Sun, 09 Sep 2018 16:50:48 GMT","Sun, 09 Sep 2018 16:49:13 GMT",4.119,2_39_89_25_2018-09-09 15:25:13.113575,2.0,CA-315,2-39-89-25,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d951,39.0,"Sun, 09 Sep 2018 15:57:55 GMT","Sun, 09 Sep 2018 18:25:49 GMT","Sun, 09 Sep 2018 17:54:45 GMT",13.299,2_39_79_376_2018-09-09 15:57:54.844624,2.0,CA-324,2-39-79-376,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d952,39.0,"Sun, 09 Sep 2018 16:06:10 GMT","Sun, 09 Sep 2018 18:08:55 GMT","Sun, 09 Sep 2018 18:08:50 GMT",7.097,2_39_123_23_2018-09-09 16:06:09.609631,2.0,CA-313,2-39-123-23,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d953,39.0,"Sun, 09 Sep 2018 16:22:46 GMT","Sun, 09 Sep 2018 16:46:13 GMT","Sun, 09 Sep 2018 16:46:08 GMT",2.51,2_39_139_28_2018-09-09 16:22:45.626522,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d954,39.0,"Sun, 09 Sep 2018 16:43:05 GMT","Sun, 09 Sep 2018 18:53:23 GMT","Sun, 09 Sep 2018 18:53:20 GMT",13.797,2_39_91_437_2018-09-09 16:43:04.788605,2.0,CA-317,2-39-91-437,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d955,39.0,"Sun, 09 Sep 2018 17:27:30 GMT","Sun, 09 Sep 2018 18:33:59 GMT","Sun, 09 Sep 2018 18:33:54 GMT",7.31,2_39_138_29_2018-09-09 17:27:30.494401,2.0,CA-304,2-39-138-29,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d956,39.0,"Sun, 09 Sep 2018 17:28:00 GMT","Sun, 09 Sep 2018 20:12:59 GMT","Sun, 09 Sep 2018 19:38:00 GMT",13.889,2_39_95_27_2018-09-09 17:28:00.053639,2.0,CA-319,2-39-95-27,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d957,39.0,"Sun, 09 Sep 2018 17:47:30 GMT","Sun, 09 Sep 2018 18:52:43 GMT","Sun, 09 Sep 2018 18:52:31 GMT",7.103,2_39_131_30_2018-09-09 17:47:29.665548,2.0,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d958,39.0,"Sun, 09 Sep 2018 17:52:33 GMT","Sun, 09 Sep 2018 19:21:38 GMT","Sun, 09 Sep 2018 19:21:32 GMT",9.635,2_39_139_28_2018-09-09 17:52:33.509087,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d959,39.0,"Sun, 09 Sep 2018 17:56:59 GMT","Sun, 09 Sep 2018 23:22:57 GMT","Sun, 09 Sep 2018 20:20:29 GMT",13.883,2_39_92_442_2018-09-09 17:56:59.413006,2.0,CA-498,2-39-92-442,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d95a,39.0,"Sun, 09 Sep 2018 18:09:39 GMT","Sun, 09 Sep 2018 22:04:16 GMT","Sun, 09 Sep 2018 22:05:06 GMT",13.887,2_39_128_18_2018-09-09 18:09:38.928003,2.0,CA-308,2-39-128-18,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d95b,39.0,"Sun, 09 Sep 2018 18:58:48 GMT","Sun, 09 Sep 2018 20:22:56 GMT","Sun, 09 Sep 2018 19:16:16 GMT",0.753,2_39_79_380_2018-09-09 18:58:48.478500,2.0,CA-489,2-39-79-380,America/Los_Angeles,364.0,,400.0,16.0,40.0,138.0,"Sun, 09 Sep 2018 18:59:51 GMT",True,"Sun, 09 Sep 2018 21:16:48 GMT",364.0
,,,,,,,,,,,,,,,,,,,400.0,8.0,20.0,72.0,"Sun, 09 Sep 2018 19:04:47 GMT",True,"Sun, 09 Sep 2018 20:10:48 GMT",364.0
,,,,,,5bc93b71f9af8b0dc677d95c,39.0,"Sun, 09 Sep 2018 19:07:30 GMT","Sun, 09 Sep 2018 21:13:04 GMT","Sun, 09 Sep 2018 21:13:00 GMT",6.988,2_39_79_377_2018-09-09 19:07:29.654534,2.0,CA-325,2-39-79-377,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d95d,39.0,"Sun, 09 Sep 2018 19:31:39 GMT","Sun, 09 Sep 2018 20:39:33 GMT","Sun, 09 Sep 2018 20:39:29 GMT",7.466,2_39_89_25_2018-09-09 19:31:38.641140,2.0,CA-315,2-39-89-25,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d95e,39.0,"Sun, 09 Sep 2018 19:51:37 GMT","Sun, 09 Sep 2018 21:44:35 GMT","Sun, 09 Sep 2018 21:45:34 GMT",11.738,2_39_139_28_2018-09-09 19:51:37.093986,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d95f,39.0,"Sun, 09 Sep 2018 19:55:49 GMT","Sun, 09 Sep 2018 23:27:38 GMT","Sun, 09 Sep 2018 21:53:10 GMT",10.135,2_39_138_29_2018-09-09 19:55:48.801584,2.0,CA-304,2-39-138-29,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d960,39.0,"Sun, 09 Sep 2018 20:15:09 GMT","Sun, 09 Sep 2018 23:23:38 GMT","Sun, 09 Sep 2018 21:12:40 GMT",1.723,2_39_131_30_2018-09-09 20:15:08.544803,2.0,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d961,39.0,"Sun, 09 Sep 2018 20:27:44 GMT","Sun, 09 Sep 2018 22:55:45 GMT","Sun, 09 Sep 2018 21:44:44 GMT",4.029,2_39_78_366_2018-09-09 20:27:43.917043,2.0,CA-323,2-39-78-366,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d962,39.0,"Sun, 09 Sep 2018 20:37:33 GMT","Sun, 09 Sep 2018 21:34:49 GMT","Sun, 09 Sep 2018 21:34:44 GMT",3.054,2_39_126_20_2018-09-09 20:37:32.621671,2.0,CA-310,2-39-126-20,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d963,39.0,"Sun, 09 Sep 2018 20:52:24 GMT","Sun, 09 Sep 2018 21:35:06 GMT","Sun, 09 Sep 2018 21:22:52 GMT",3.187,2_39_88_438_2018-09-09 20:52:24.019865,2.0,CA-502,2-39-88-438,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d964,39.0,"Sun, 09 Sep 2018 21:36:20 GMT","Sun, 09 Sep 2018 22:34:31 GMT","Sun, 09 Sep 2018 22:34:19 GMT",6.086,2_39_123_23_2018-09-09 21:36:19.621680,2.0,CA-313,2-39-123-23,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d965,39.0,"Sun, 09 Sep 2018 21:41:28 GMT","Mon, 10 Sep 2018 02:12:04 GMT","Mon, 10 Sep 2018 02:13:03 GMT",13.92,2_39_125_21_2018-09-09 21:41:27.783295,2.0,CA-311,2-39-125-21,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d966,39.0,"Sun, 09 Sep 2018 21:44:36 GMT","Mon, 10 Sep 2018 03:44:24 GMT","Mon, 10 Sep 2018 00:04:51 GMT",13.882,2_39_95_27_2018-09-09 21:44:36.391281,2.0,CA-319,2-39-95-27,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d967,39.0,"Sun, 09 Sep 2018 21:45:03 GMT","Sun, 09 Sep 2018 22:46:04 GMT","Sun, 09 Sep 2018 22:45:12 GMT",6.387,2_39_139_28_2018-09-09 21:45:02.771965,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d968,39.0,"Sun, 09 Sep 2018 22:12:40 GMT","Sun, 09 Sep 2018 22:35:07 GMT","Sun, 09 Sep 2018 22:35:03 GMT",2.418,2_39_128_18_2018-09-09 22:12:39.675157,2.0,CA-308,2-39-128-18,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d969,39.0,"Sun, 09 Sep 2018 22:57:34 GMT","Sun, 09 Sep 2018 23:54:56 GMT","Sun, 09 Sep 2018 23:54:50 GMT",5.852,2_39_126_20_2018-09-09 22:57:34.324828,2.0,CA-310,2-39-126-20,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d96a,39.0,"Sun, 09 Sep 2018 22:57:51 GMT","Mon, 10 Sep 2018 04:10:25 GMT","Mon, 10 Sep 2018 04:07:12 GMT",13.204,2_39_78_366_2018-09-09 22:57:50.524182,2.0,CA-323,2-39-78-366,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d96b,39.0,"Sun, 09 Sep 2018 23:03:52 GMT","Sun, 09 Sep 2018 23:59:33 GMT","Sun, 09 Sep 2018 23:59:31 GMT",3.047,2_39_139_28_2018-09-09 23:03:51.565080,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d96c,39.0,"Sun, 09 Sep 2018 23:19:39 GMT","Mon, 10 Sep 2018 03:19:07 GMT","Mon, 10 Sep 2018 01:47:05 GMT",13.872,2_39_91_437_2018-09-09 23:19:38.930575,2.0,CA-317,2-39-91-437,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d96d,39.0,"Sun, 09 Sep 2018 23:23:34 GMT","Mon, 10 Sep 2018 01:28:57 GMT","Mon, 10 Sep 2018 00:46:15 GMT",4.212,2_39_79_377_2018-09-09 23:23:34.413148,2.0,CA-325,2-39-79-377,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d96e,39.0,"Sun, 09 Sep 2018 23:23:56 GMT","Mon, 10 Sep 2018 00:32:11 GMT","Mon, 10 Sep 2018 00:32:06 GMT",6.626,2_39_129_17_2018-09-09 23:23:56.317360,2.0,CA-307,2-39-129-17,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d96f,39.0,"Mon, 10 Sep 2018 00:14:31 GMT","Mon, 10 Sep 2018 03:59:59 GMT","Mon, 10 Sep 2018 01:48:45 GMT",9.353,2_39_79_380_2018-09-10 00:14:31.092469,2.0,CA-489,2-39-79-380,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d970,39.0,"Mon, 10 Sep 2018 00:29:51 GMT","Mon, 10 Sep 2018 02:53:01 GMT","Mon, 10 Sep 2018 00:47:38 GMT",0.845,2_39_131_30_2018-09-10 00:29:50.640362,2.0,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d971,39.0,"Mon, 10 Sep 2018 01:31:18 GMT","Mon, 10 Sep 2018 04:19:39 GMT","Mon, 10 Sep 2018 02:46:14 GMT",7.251,2_39_139_28_2018-09-10 01:31:18.409621,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d972,39.0,"Mon, 10 Sep 2018 02:12:08 GMT","Mon, 10 Sep 2018 03:00:28 GMT","Mon, 10 Sep 2018 03:00:23 GMT",2.734,2_39_125_21_2018-09-10 02:12:07.520250,2.0,CA-311,2-39-125-21,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d973,39.0,"Mon, 10 Sep 2018 03:04:57 GMT","Mon, 10 Sep 2018 14:06:21 GMT","Mon, 10 Sep 2018 06:16:19 GMT",13.196,2_39_78_364_2018-09-10 03:04:56.589767,2.0,CA-495,2-39-78-364,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d974,39.0,"Mon, 10 Sep 2018 03:37:14 GMT","Mon, 10 Sep 2018 06:12:05 GMT","Mon, 10 Sep 2018 06:12:59 GMT",13.29,2_39_79_377_2018-09-10 03:37:14.470221,2.0,CA-325,2-39-79-377,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d975,39.0,"Mon, 10 Sep 2018 03:52:20 GMT","Mon, 10 Sep 2018 05:30:51 GMT","Mon, 10 Sep 2018 05:30:47 GMT",10.237,2_39_131_30_2018-09-10 03:52:19.918634,2.0,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d976,39.0,"Mon, 10 Sep 2018 04:43:08 GMT","Mon, 10 Sep 2018 12:58:45 GMT","Mon, 10 Sep 2018 05:25:40 GMT",3.976,2_39_79_379_2018-09-10 04:43:08.481162,2.0,CA-327,2-39-79-379,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d977,39.0,"Mon, 10 Sep 2018 04:47:02 GMT","Mon, 10 Sep 2018 14:41:25 GMT","Mon, 10 Sep 2018 09:27:51 GMT",13.922,2_39_139_28_2018-09-10 04:47:01.640026,2.0,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93b71f9af8b0dc677d978,39.0,"Mon, 10 Sep 2018 04:58:53 GMT","Mon, 10 Sep 2018 14:41:55 GMT","Mon, 10 Sep 2018 11:25:12 GMT",16.551,2_39_91_437_2018-09-10 04:58:52.780651,2.0,CA-317,2-39-91-437,America/Los_Angeles,242.0,,286.0,20.02,70.0,486.0,"Mon, 10 Sep 2018 05:00:57 GMT",True,"Mon, 10 Sep 2018 13:04:53 GMT",242.0
,,,,,,5bc93b71f9af8b0dc677d979,39.0,"Mon, 10 Sep 2018 05:09:44 GMT","Mon, 10 Sep 2018 10:02:48 GMT","Mon, 10 Sep 2018 10:02:43 GMT",29.643,2_39_129_17_2018-09-10 05:09:44.143650,2.0,CA-307,2-39-129-17,America/Los_Angeles,259.0,,300.0,75.0,250.0,720.0,"Mon, 10 Sep 2018 05:11:58 GMT",True,"Mon, 10 Sep 2018 17:09:44 GMT",259.0
,,,,,,,,,,,,,,,,,,,300.0,75.0,250.0,501.0,"Mon, 10 Sep 2018 09:01:27 GMT",True,"Mon, 10 Sep 2018 13:30:44 GMT",259.0
,,,,,,,,,,,,,,,,,,,300.0,30.0,100.0,435.0,"Mon, 10 Sep 2018 09:01:43 GMT",True,"Mon, 10 Sep 2018 12:24:44 GMT",259.0
,,,,,,5bc93b71f9af8b0dc677d97a,39.0,"Mon, 10 Sep 2018 06:59:50 GMT","Mon, 10 Sep 2018 11:26:34 GMT","Mon, 10 Sep 2018 09:44:29 GMT",6.245,2_39_95_444_2018-09-10 06:59:50.472285,2.0,CA-497,2-39-95-444,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93bbff9af8b0dc677d97b,39.0,"Mon, 10 Sep 2018 07:08:28 GMT","Mon, 10 Sep 2018 07:22:43 GMT","Mon, 10 Sep 2018 07:22:39 GMT",1.482,2_39_125_21_2018-09-10 07:08:28.192764,2.0,CA-311,2-39-125-21,America/Los_Angeles,,,,,,,,,,
,,,,,,5bc93bbff9af8b0dc677d97c,39.0,"Mon, 10 Sep 2018 10:02:20 GMT","Mon, 10 Sep 2018 15:57:13 GMT","Mon, 10 Sep 2018 14:04:13 GMT",26.329,2_39_130_31_2018-09-10 10:02:20.384264,2.0,CA-306,2-39-130-31,America/Los_Angeles,259.0,,300.0,30.0,100.0,203.0,"Mon, 10 Sep 2018 10:04:17 GMT",True,"Mon, 10 Sep 2018 13:25:20 GMT",259.0
